file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
018729.jpg,A young woman with blonde hair and a wide smile.,front,blue,blonde,blonde,fair
018730.jpg,Portrait of a woman smiling,front,brown,brown,brown,light
018731.jpg,close-up portrait of a man with a beard,front,brown,brown,brown,fair
018732.jpg,Man with closed eyes,front,brown,gray,gray,fair
018733.jpg,Man with dark hair and beard,front,brown,dark brown,dark brown,fair
018734.jpg,"Portrait of a young woman with long, straight brown hair.",front,brown,brown,brown,fair
018735.jpg,Close-up of a woman's face.,side,brown,dark brown,dark brown,fair
018736.jpg,woman smiling,front,brown,brown,brown,fair
018737.jpg,"Close-up portrait of a man with dark eyes and dark hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,olive
018738.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
018739.jpg,Young man smiling,front,brown,brown,brown,fair
018740.jpg,Close-up portrait of an elderly man with gray hair.,front,gray,gray,gray,fair
018741.jpg,man with beard,front,brown,brown,brown,fair
018742.jpg,A young man with green hair smiling.,front,brown,green,brown,fair
018743.jpg,Close-up portrait of a person with fair skin and light brown hair.,front,brown,light brown,brown,fair
018744.jpg,Person portrait,front,brown,brown,brown,fair
018745.jpg,A young woman with dark hair and earrings.,front,brown,black,dark brown,medium
018746.jpg,A young man with brown eyes and glasses smiling.,front,brown,brown,brown,brown
018747.jpg,Young man holding a microphone.,front,brown,brown,brown,fair
018748.jpg,Close-up portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,fair
018749.jpg,Close-up portrait of a woman with brown eyes and brown hair.,front,brown,brown,brown,olive
018750.jpg,"A man with fair skin, light brown hair, and light blue eyes.",front,light blue,light brown,light brown,fair
018751.jpg,"A young woman with long, wavy brown hair looking slightly to the side.",side,brown,brown,brown,fair
018752.jpg,man's face,front,brown,brown,brown,fair
018753.jpg,A woman wearing glasses smiling.,front,brown,brown,brown,fair
018754.jpg,"A woman with dark hair and makeup, holding a microphone.",front,brown,dark brown,dark brown,fair
018755.jpg,A beautiful woman with blonde hair.,front,blue,blonde,blonde,fair
018756.jpg,Close-up of a young man with dark hair and a neutral expression.,front,dark,dark brown,dark brown,fair
018757.jpg,Close-up portrait of a Black man with a serious expression.,front,brown,black,black,brown
018758.jpg,Close-up portrait of an elderly man with a white beard and glasses.,front,brown,white,gray,fair
018759.jpg,"Close-up portrait of a woman with long, wavy brown and blonde hair.",front,brown,brown and blonde,brown,fair
018760.jpg,A woman with blonde hair looking at the camera.,front,brown,blonde,brown,fair
018761.jpg,Close-up portrait of a young woman with dark hair and a neutral expression.,front,brown,black,dark brown,olive
018762.jpg,"A young woman with dark eyes and brown hair, wearing a dark-colored hat.",front,brown,brown,brown,fair
018763.jpg,A young Black man with a neutral expression.,front,brown,black,black,brown
018764.jpg,Portrait of a young woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
018765.jpg,A young boy with short brown hair smiling.,front,brown,brown,brown,fair
018766.jpg,Portrait of a young woman,front,brown,black,dark brown,olive
018767.jpg,Portrait of a young woman with dark hair and red lipstick.,front,brown,dark brown,dark brown,fair
018768.jpg,A man wearing glasses.,front,brown,black,black,brown
018769.jpg,Close-up portrait of a woman with dark hair and a warm smile.,front,brown,dark brown,dark brown,medium
018770.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
018771.jpg,young man smiling,front,brown,black,dark brown,fair
018772.jpg,Portrait of a woman with short hair.,front,brown,brown,brown,fair
018773.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
018774.jpg,A man with dark eyes and a beard.,front,dark brown,black,dark brown,dark brown
018775.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,brown,fair
018776.jpg,Close-up portrait of an elderly man wearing glasses.,front,brown,gray,gray,fair
018777.jpg,Close-up portrait of an Asian man wearing glasses.,front,brown,gray,gray,fair
018778.jpg,A smiling Black man with dark eyes and a mustache.,front,dark brown,black,dark brown,dark brown
018779.jpg,"A man with short brown hair, looking directly at the camera.",front,brown,brown,brown,fair
018780.jpg,"Man with short brown hair, smiling.",front,brown,brown,brown,fair
018781.jpg,Close-up portrait of a man with a beard and dark eyes.,front,dark brown,dark brown,dark brown,olive
018782.jpg,"Portrait of a woman with long, wavy blonde hair.",front,brown,blonde,brown,fair
018783.jpg,Close-up portrait of a person with a neutral expression.,front,brown,brown,brown,fair
018784.jpg,woman with blonde hair,front,blue,blonde,brown,fair
018785.jpg,"A man with a wide open mouth, yelling.",front,brown,black,black,brown
018786.jpg,Portrait of a woman with brown eyes and brown hair.,front,brown,brown,brown,fair
018787.jpg,"Portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
018788.jpg,Young man with blonde hair,front,blue,blonde,blonde,fair
018789.jpg,A young woman with blonde hair looking at the camera.,front,blue,blonde,blonde,fair
018790.jpg,A person with brown hair and brown eyes.,front,brown,brown,brown,fair
018791.jpg,Person smiling,front,brown,gray,gray,fair
018792.jpg,Man with glasses,front,brown,black,black,fair
018793.jpg,close-up of a man's face,front,brown,brown,brown,fair
018794.jpg,Portrait of an elderly man wearing glasses.,front,brown,gray,gray,fair
018795.jpg,close-up portrait of a man,front,brown,brown,brown,fair
018796.jpg,Close-up portrait of a man with fair skin and light brown hair.,front,blue,light brown,light brown,fair
018797.jpg,A man with dark hair smiling.,front,brown,black,black,fair
018798.jpg,"Close-up portrait of a young man with dark skin and short hair, looking slightly to the side.",side,brown,black,dark brown,dark brown
018799.jpg,Woman wearing a diamond necklace and earrings.,front,brown,black,dark brown,olive
018800.jpg,smiling woman,front,brown,dark brown,dark brown,fair
018801.jpg,Close-up portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,olive
018802.jpg,"A young Black man wearing a white dress shirt and dark suit jacket, smiling.",front,brown,black,brown,brown
018803.jpg,woman with long wavy brown hair,front,brown,brown,brown,fair
018804.jpg,"A young woman wearing a yellow saree with jasmine flowers, looking slightly downcast.",front,brown,black,black,fair
018805.jpg,Person with dark hair and neutral expression.,front,dark,dark,dark,fair
018806.jpg,"Close-up portrait of a man with long, dark hair and a beard.",front,brown,dark brown,dark brown,fair
018807.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
018808.jpg,A young woman with blonde hair looking slightly to the side.,side,blue,blonde,blonde,fair
018809.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,fair
018810.jpg,Portrait of a young woman with light brown hair and light skin.,front,brown,light brown,brown,light
018811.jpg,A young man with short brown hair looking directly at the camera.,front,brown,brown,brown,fair
018812.jpg,Close-up portrait of a person wearing sunglasses.,front,dark,dark brown,dark brown,fair
018813.jpg,A young girl with blonde hair.,front,blonde,blonde,blonde,fair
018814.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,black,dark brown,olive
018815.jpg,smiling young woman,front,brown,black,black,fair
018816.jpg,Woman with blonde hair and a white turtleneck sweater.,front,blonde,blonde,blonde,fair
018817.jpg,A person with dark hair and dark eyes.,front,dark,dark,dark,fair
018818.jpg,smiling man,front,brown,brown,brown,light
018819.jpg,Close-up portrait of a man with a neutral expression.,front,brown,brown,brown,fair
018820.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,olive
018821.jpg,Close-up portrait of a man with gray hair and glasses.,front,gray,gray,gray,fair
018822.jpg,Close-up portrait of a man with a neutral expression.,front,brown,brown,brown,fair
018823.jpg,A young man with light brown hair and light skin.,front,brown,light brown,brown,light
018824.jpg,"A woman with long, wavy brown hair smiling.",front,brown,brown,brown,fair
018825.jpg,Portrait of a woman with brown hair and a smile.,front,brown,brown,brown,fair
018826.jpg,close-up portrait of a young man,front,blue,blonde,blonde,fair
018827.jpg,Young man with short brown hair smiling.,front,brown,brown,brown,fair
018828.jpg,Close-up portrait of a man with intense eyes.,front,brown,blond,blond,fair
018829.jpg,A smiling elderly man with gray hair wearing a blue shirt.,front,gray,gray,gray,fair
018830.jpg,Portrait of a man,front,brown,gray,gray,fair
018831.jpg,Man smiling,front,brown,gray,gray,fair
018832.jpg,"A man with fair skin and light brown hair, looking slightly to the side.",side,brown,light brown,brown,fair
018833.jpg,A woman with dark eyes and dark hair.,front,dark,dark,dark,olive
018834.jpg,Smiling young woman,front,brown,black,dark brown,medium
018835.jpg,young man,front,blue,blonde,blonde,fair
018836.jpg,A man with a beard wearing a plaid shirt and blazer.,front,brown,brown,brown,fair
018837.jpg,A smiling man with long dark hair.,front,brown,dark brown,dark brown,olive
018838.jpg,Close-up portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
018839.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
018840.jpg,Portrait of a young woman with long blonde hair.,front,brown,blonde,blonde,fair
018841.jpg,Close-up portrait of a man with a beard.,front,brown,black,black,olive
018842.jpg,Close-up portrait of a woman with blonde hair smiling.,front,blue,blonde,blonde,fair
018843.jpg,A young woman with light brown hair and light skin.,front,brown,light brown,brown,light
018844.jpg,Man with a beard smiling.,front,brown,brown,brown,fair
018845.jpg,A person with long dark hair and glasses.,front,dark brown,dark brown,dark brown,fair
018846.jpg,"A man with long, wavy brown hair and a beard.",front,brown,brown,brown,fair
018847.jpg,A young man with dark hair looking at the camera.,front,brown,dark brown,dark brown,fair
018848.jpg,Close-up portrait of a woman with a slight smile.,front,blue,blonde,blonde,fair
018849.jpg,man with brown hair and beard,front,brown,brown,brown,fair
018850.jpg,Close-up portrait of an elderly woman with a serious expression.,front,brown,gray,gray,fair
018851.jpg,man looking at the camera,front,brown,black,black,fair
018852.jpg,Close-up portrait of a man with a neutral expression.,front,brown,brown,brown,fair
018853.jpg,A woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
018854.jpg,woman,front,brown,blonde,brown,fair
018855.jpg,Woman with dark hair and earrings,front,brown,dark brown,dark brown,fair
018856.jpg,A young woman wearing a headset.,front,brown,black,black,fair
018857.jpg,A young woman with long brown hair looking directly at the viewer.,front,brown,brown,brown,fair
018858.jpg,A smiling elderly man with gray hair.,front,gray,gray,gray,fair
018859.jpg,Close-up portrait of a young Asian man with dark hair and a neutral expression.,front,brown,black,black,fair
018860.jpg,woman smiling,front,brown,brown,brown,fair
018861.jpg,woman smiling,front,green,brown,brown,fair
018862.jpg,"Portrait of a woman with long, wavy brown hair and earrings.",front,brown,brown,brown,fair
018863.jpg,Portrait of a young Black woman with dark hair.,front,dark brown,black,dark brown,dark brown
018864.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,fair
018865.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
018866.jpg,Person with tattoos and a black and white hat.,front,brown,black,black,tan
018867.jpg,Portrait of a woman smiling.,front,brown,blonde,blonde,fair
018868.jpg,Portrait of a woman with blonde hair and a smiling expression.,front,blue,blonde,blonde,fair
018869.jpg,A man with gray hair smiling.,front,brown,gray,gray,brown
018870.jpg,"Close-up portrait of a young person with dark, curly hair and intricate black tribal-style markings on their neck.",front,dark,dark brown,dark brown,pale
018871.jpg,Close-up portrait of a person wearing sunglasses.,front,brown,brown,brown,fair
018872.jpg,Naomi Watts at the premiere of 'Climax',front,blue,blonde,blonde,fair
018873.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
018874.jpg,Man with blond hair,front,brown,blond,blond,fair
018875.jpg,"A young woman with long, wavy dark hair smiling.",front,brown,dark brown,dark brown,light
018876.jpg,"Man with long, curly hair and glasses.",front,brown,dark brown,dark brown,fair
018877.jpg,A woman with neutral expression,front,brown,gray,gray,fair
018878.jpg,Close-up portrait of an elderly man with gray hair and a neutral expression.,front,gray,gray,gray,fair
018879.jpg,woman with blonde hair,front,brown,blonde,brown,fair
018880.jpg,Young man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,fair
018881.jpg,"A man with short, dark hair smiling.",front,brown,dark brown,dark brown,fair
018882.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
018883.jpg,Close-up portrait of a woman with fair skin and brown hair.,front,brown,brown,brown,fair
018884.jpg,"A person with short, dark hair and tattoos.",front,brown,dark brown,dark brown,fair
018885.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,olive
018886.jpg,Man wearing a black baseball cap.,front,brown,dark brown,dark brown,fair
018887.jpg,Man with gray hair and sunglasses,front,gray,gray,gray,fair
018888.jpg,Portrait of a woman with dark hair and makeup.,front,brown,black,black,fair
018889.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,blonde,fair
018890.jpg,Man with short gray hair and sunglasses.,front,gray,gray,gray,fair
018891.jpg,A senior man wearing a black tuxedo.,front,brown,gray,gray,fair
018892.jpg,"Close-up of a woman with dark hair, smiling.",front,dark,dark,dark,fair
018893.jpg,Close-up portrait of a man with gray hair.,front,gray,gray,gray,fair
018894.jpg,Portrait of a woman with dark hair.,front,brown,black,dark brown,olive
018895.jpg,A man with a beard looking at the camera.,front,brown,black,brown,brown
018896.jpg,A woman wearing a beige hooded sweater looking upwards.,front,brown,brown,brown,fair
018897.jpg,A young woman with blonde hair and a pink headband.,front,blue,blonde,blonde,fair
018898.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
018899.jpg,man,front,brown,brown,brown,fair
018900.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,blonde,fair
018901.jpg,Person wearing a beige beanie.,front,brown,brown,brown,light
018902.jpg,woman with blonde hair,front,brown,blonde,brown,fair
018903.jpg,Close-up portrait of a young woman with blonde hair and a subtle smile.,front,blue,blonde,blonde,fair
018904.jpg,young man with dark hair and a neutral expression,front,brown,dark brown,dark brown,fair
018905.jpg,woman smiling,front,blue,blonde,blonde,fair
018906.jpg,Close-up portrait of a young man with neutral expression.,front,brown,brown,brown,fair
018907.jpg,Portrait of a woman with voluminous brown hair.,front,brown,brown,brown,fair
018908.jpg,Man with a serious expression,front,brown,black,black,fair
018909.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
018910.jpg,A young woman with blonde hair and earrings.,front,brown,blonde,brown,fair
018911.jpg,Woman with blonde hair smiling,front,brown,blonde,brown,fair
018912.jpg,Woman wearing sunglasses,front,brown,dark brown,dark brown,olive
018913.jpg,A woman with blonde hair smiling.,front,brown,blonde,brown,fair
018914.jpg,A beautiful woman with long dark hair.,front,brown,dark brown,dark brown,tan
018915.jpg,A young woman with wavy brown hair.,front,brown,brown,brown,fair
018916.jpg,Woman smiling,front,brown,dark brown,dark brown,light
018917.jpg,man,front,blue,blonde,blonde,fair
018918.jpg,Man in a suit,front,brown,gray,gray,fair
018919.jpg,A smiling man with dark eyes and a beard.,front,dark brown,dark brown,dark brown,olive
018920.jpg,A man with short brown hair looking at the camera.,front,brown,brown,brown,fair
018921.jpg,Close-up portrait of a woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
018922.jpg,A woman with fair skin and blonde hair.,front,blue,blonde,blonde,fair
018923.jpg,Portrait of a young woman with wavy brown hair.,front,brown,brown,brown,fair
018924.jpg,Man talking on phone,front,brown,black,black,fair
018925.jpg,A beautiful woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
018926.jpg,A man with short brown hair looking at the camera.,front,brown,brown,brown,fair
018927.jpg,Portrait of a woman with wavy brown hair.,front,brown,brown,brown,fair
018928.jpg,man,front,brown,dark brown,dark brown,olive
018929.jpg,man with blond hair,front,blue,blond,blond,fair
018930.jpg,"Person with long, blonde hair.",front,brown,blonde,brown,fair
018931.jpg,A man with short brown hair looking at the camera.,front,brown,brown,brown,fair
018932.jpg,Man with a hat,front,brown,black,black,fair
018933.jpg,Close-up portrait of a man with a serious expression.,front,brown,brown,brown,fair
018934.jpg,"Portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
018935.jpg,Young Black man with a neutral expression.,front,brown,black,black,dark brown
018936.jpg,A young woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
018937.jpg,Portrait of a woman,front,brown,brown,brown,fair
018938.jpg,Portrait of a young woman smiling.,front,brown,black,dark brown,light
018939.jpg,Close-up portrait of a man.,front,brown,brown,brown,fair
018940.jpg,Woman with blonde hair,front,blue,blonde,blonde,fair
018941.jpg,Woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,brown
018942.jpg,Close-up portrait of a man with a neutral expression.,front,brown,dark brown,dark brown,fair
018943.jpg,Close-up portrait of a man.,front,brown,brown,brown,fair
018944.jpg,Close-up portrait of a man with dark hair and a goatee.,front,dark,black,black,fair
018945.jpg,"Close-up portrait of a person with long, dark hair.",front,brown,dark brown,dark brown,olive
018946.jpg,A person with dark skin and short hair is looking directly at the camera.,front,brown,black,dark brown,dark brown
018947.jpg,Young woman with dark hair and brown eyes.,front,brown,black,dark brown,brown
018948.jpg,Portrait of a young woman with dark skin and curly hair.,front,brown,dark brown,dark brown,dark brown
018949.jpg,A man with a pink headband looking at the camera.,front,brown,black,brown,tan
018950.jpg,smiling woman,front,brown,brown,brown,fair
018951.jpg,A man with brown hair and a red scarf.,front,brown,brown,brown,fair
018952.jpg,man,front,brown,brown,brown,fair
018953.jpg,A young woman with dark hair and makeup smiling.,front,brown,black,dark brown,fair
018954.jpg,A woman with dark hair and neutral expression.,front,brown,dark brown,dark brown,fair
018955.jpg,Close-up portrait of a woman with brown hair and dark eyes.,front,brown,brown,brown,brown
018956.jpg,Man wearing glasses,front,brown,gray,gray,fair
018957.jpg,young woman smiling,front,blue,blonde,blonde,fair
018958.jpg,"Portrait of a young woman with long, wavy brown hair.",front,brown,brown,brown,light
018959.jpg,woman,front,brown,black,brown,fair
018960.jpg,smiling woman,front,green,blonde,blonde,fair
018961.jpg,Portrait of a woman,front,brown,brown,brown,fair
018962.jpg,woman with blonde hair and green earrings,front,blue,blonde,blonde,fair
018963.jpg,woman,front,brown,brown,brown,fair
018964.jpg,woman smiling,front,brown,blonde,brown,fair
018965.jpg,Portrait of a woman with dark hair and neutral expression.,front,brown,dark brown,dark brown,fair
018966.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,brown,fair
018967.jpg,A young woman with long brown hair smiling.,front,brown,brown,brown,fair
018968.jpg,Close-up portrait of a Black man with short hair.,front,brown,black,black,brown
018969.jpg,A person with short brown hair looking at the camera.,front,brown,brown,brown,fair
018970.jpg,Man with gray beard,front,gray,gray,gray,fair
018971.jpg,"A man with fair skin and short brown hair, wearing a white beanie.",front,brown,brown,brown,fair
018972.jpg,Close-up portrait of a man with short brown hair.,front,brown,brown,brown,fair
018973.jpg,A young woman with blonde hair smiling.,front,brown,blonde,brown,fair
018974.jpg,"Close-up portrait of a man with short brown hair, looking slightly to the left, wearing a blue shirt and a green scarf.",front,brown,brown,brown,fair
018975.jpg,"A woman with a slight smile, looking upwards.",front,brown,brown,brown,fair
018976.jpg,A man with dark skin and short hair.,front,brown,dark brown,dark brown,dark brown
018977.jpg,Close-up portrait of a man with a beard and tattoos.,front,brown,black,black,fair
018978.jpg,"A young person with short, light brown hair smiling.",front,brown,light brown,brown,fair
018979.jpg,A person with dark hair and a neutral expression.,front,dark,dark brown,dark brown,fair
018980.jpg,A woman with blonde hair smiling.,front,blue,blonde,blonde,fair
018981.jpg,woman with dark hair,front,brown,dark brown,dark brown,fair
018982.jpg,A woman with blonde hair and a slight smile.,front,blue,blonde,blonde,fair
018983.jpg,Woman with dark hair smiling,front,brown,dark brown,dark brown,brown
018984.jpg,"A young woman with long, wavy blonde hair.",front,blue,blonde,blonde,fair
018985.jpg,Man with dark hair and beard,front,dark brown,dark brown,dark brown,dark brown
018986.jpg,woman with dark hair and red lipstick,front,brown,black,dark brown,fair
018987.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
018988.jpg,person smiling,front,brown,brown,brown,light
018989.jpg,A man in a suit smiling.,front,brown,gray,gray,brown
018990.jpg,A man with dark hair looking directly at the viewer.,front,brown,black,black,fair
018991.jpg,Person wearing a large black hat.,front,brown,brown,brown,fair
018992.jpg,Man in a black tuxedo smiling.,front,brown,black,black,fair
018993.jpg,Woman with blonde hair and makeup.,front,brown,blonde,brown,fair
018994.jpg,woman smiling,front,brown,brown,brown,fair
018995.jpg,Portrait of a young woman with dark hair.,front,brown,dark brown,dark brown,fair
018996.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,black,dark brown,fair
018997.jpg,A young man smiling.,front,brown,brown,brown,fair
018998.jpg,Portrait of a woman,front,brown,brown,brown,light
018999.jpg,Close-up portrait of a woman with dark hair and intense eyes.,front,dark brown,dark brown,dark brown,fair
019000.jpg,Close-up portrait of an elderly man wearing glasses.,front,brown,gray,gray,fair
019001.jpg,young man,front,brown,brown,brown,fair
019002.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,olive
019003.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
019004.jpg,Close-up portrait of a man with gray hair.,front,gray,gray,gray,fair
019005.jpg,"Portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,olive
019006.jpg,A young girl with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
019007.jpg,Young woman with long dark hair.,front,brown,black,dark brown,fair
019008.jpg,A senior man with white hair smiling.,front,gray,white,gray,fair
019009.jpg,"A man with fair skin, brown eyes, and short brown hair, wearing a white shirt and a tie.",front,brown,brown,brown,fair
019010.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,olive
019011.jpg,Young man with blonde hair,front,blue,blonde,blonde,fair
019012.jpg,Close-up portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
019013.jpg,"A young woman with long, wavy blonde hair is smiling.",front,brown,blonde,brown,fair
019014.jpg,"Portrait of a woman with short, dark hair.",front,brown,dark brown,dark brown,fair
019015.jpg,Portrait of a woman with brown hair and eyes.,front,brown,brown,brown,fair
019016.jpg,"Close-up portrait of a young man with short, light brown hair looking slightly down.",front,brown,light brown,light brown,fair
019017.jpg,A man with a neutral expression.,front,brown,brown,brown,fair
019018.jpg,Woman smiling,front,blue,brown,brown,fair
019019.jpg,Man with glasses,front,brown,gray,gray,fair
019020.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019021.jpg,A young woman with blonde hair looking directly at the viewer.,front,blue,blonde,blonde,fair
019022.jpg,Close-up portrait of a man with tattoos and a neutral expression.,front,brown,dark brown,dark brown,fair
019023.jpg,smiling woman,front,brown,blonde,brown,fair
019024.jpg,Close-up portrait of a man with red hair smiling.,front,blue,red,brown,fair
019025.jpg,A young man with blond hair smiling.,front,blue,blond,blond,fair
019026.jpg,Man with short brown hair smiling.,front,brown,brown,brown,fair
019027.jpg,A young woman smiling.,front,brown,blonde,brown,fair
019028.jpg,A man with dark hair and a light complexion is smiling.,front,brown,black,brown,light
019029.jpg,Man with long hair,front,brown,brown,brown,fair
019030.jpg,A young woman with a warm smile.,front,brown,dark brown,dark brown,olive
019031.jpg,Portrait of a woman with dark skin and long black hair.,front,dark brown,black,dark brown,dark brown
019032.jpg,smiling woman,front,brown,blonde,brown,fair
019033.jpg,Woman singing,front,brown,brown,brown,fair
019034.jpg,Woman with pink hair smiling,front,pink,pink,pink,fair
019035.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,fair
019036.jpg,A man with short brown hair looking directly at the camera.,front,brown,brown,brown,fair
019037.jpg,Portrait of a smiling Black woman.,front,brown,brown,brown,medium
019038.jpg,Portrait of a woman with dark hair and red lipstick.,front,dark brown,dark brown,dark brown,pale
019039.jpg,"A woman with dark eyes and lips, wearing a white hat.",front,dark brown,dark brown,dark brown,brown
019040.jpg,A young woman with blonde hair and earrings.,front,blue,blonde,brown,fair
019041.jpg,Close-up portrait of an elderly woman with gray hair.,front,gray,gray,gray,fair
019042.jpg,A man wearing a white uniform.,front,brown,brown,brown,fair
019043.jpg,A man with dark hair looking at the camera.,front,brown,dark brown,dark brown,fair
019044.jpg,Woman smiling,front,brown,blonde,brown,fair
019045.jpg,Portrait of an elderly man wearing glasses.,front,grey,grey,grey,fair
019046.jpg,Older man with glasses,front,brown,gray,gray,fair
019047.jpg,Man with dark hair and neutral expression,front,brown,black,dark brown,olive
019048.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,olive
019049.jpg,A woman with dark hair looking towards the camera.,front,brown,dark brown,dark brown,fair
019050.jpg,A woman singing into a microphone.,front,brown,dark brown,dark brown,fair
019051.jpg,A woman with blonde hair and a neutral expression.,front,brown,blonde,brown,fair
019052.jpg,woman,front,brown,black,black,fair
019053.jpg,"Portrait of a woman with long, wavy brown and blonde hair.",front,brown,brown and blonde,brown,light
019054.jpg,Woman smiling,front,brown,blonde,brown,fair
019055.jpg,Portrait of a young woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
019056.jpg,Man with a serious expression,front,brown,dark brown,dark brown,fair
019057.jpg,Close-up portrait of a person with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,fair
019058.jpg,A man with glasses smiling.,front,brown,gray,gray,fair
019059.jpg,Close-up portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
019060.jpg,A portrait of a woman with fair skin and blue eyes.,front,blue,brown,brown,fair
019061.jpg,A young man with light brown hair and a neutral expression.,front,brown,light brown,brown,fair
019062.jpg,A smiling elderly man wearing glasses.,front,brown,gray,gray,fair
019063.jpg,"A young woman with long, wavy brown hair looking to the side.",side,brown,brown,brown,fair
019064.jpg,Smiling man with dark skin and short dark hair.,front,brown,dark brown,dark brown,dark brown
019065.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019066.jpg,Man yelling,front,brown,dark brown,dark brown,olive
019067.jpg,smiling woman,front,blue,blonde,blonde,fair
019068.jpg,woman with blonde hair,front,brown,blonde,brown,fair
019069.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
019070.jpg,woman smiling,front,brown,brown,brown,fair
019071.jpg,"A young woman with long, wavy brown hair looking directly at the viewer.",front,brown,brown,brown,fair
019072.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
019073.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019074.jpg,Portrait of a woman with dark hair and eyes.,front,dark brown,dark brown,dark brown,olive
019075.jpg,Close-up portrait of a woman with neutral expression.,front,brown,brown,brown,fair
019076.jpg,Man with short brown hair wearing a blue baseball cap.,front,brown,brown,brown,fair
019077.jpg,"Person with dark skin and short hair, wearing a blue shirt.",front,dark brown,dark brown,dark brown,dark brown
019078.jpg,"Close-up of a young Asian man with dark eyes and hair, smiling slightly.",front,dark brown,black,dark brown,olive
019079.jpg,Smiling woman with blonde hair,front,brown,blonde,brown,fair
019080.jpg,"A young woman with long, flowing red hair.",front,brown,red,brown,fair
019081.jpg,A woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
019082.jpg,"Man with fair skin and short brown hair, smiling slightly.",front,brown,brown,brown,fair
019083.jpg,Person wearing sunglasses,front,brown,black,black,brown
019084.jpg,Portrait of an elderly man with white hair and a beard.,front,grey,white,grey,fair
019085.jpg,man with glasses,front,brown,dark brown,dark brown,fair
019086.jpg,A young woman with blonde hair and a smile.,front,blue,blonde,blonde,fair
019087.jpg,Portrait of a woman,front,brown,brown,brown,fair
019088.jpg,Close-up portrait of a woman with dark hair and intense eyes.,front,dark,dark black,dark black,fair
019089.jpg,Close-up of a woman's face.,front,brown,blonde,brown,fair
019090.jpg,A young man with dark hair looking directly at the viewer.,front,dark brown,dark brown,dark brown,fair
019091.jpg,Close-up portrait of a man with a neutral expression.,front,brown,black,black,fair
019092.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark brown
