file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
006080.jpg,A man with a mustache looking directly at the camera.,front,brown,dark brown,dark brown,medium
011621.jpg,A young woman with blonde hair looking directly at the camera.,front,blue,blonde,blonde,fair
005349.jpg,A man with a beard and dark hair looking directly at the camera.,front,dark brown,dark brown,dark brown,fair
006534.jpg,Close-up portrait of a young woman with voluminous curly red hair.,front,brown,red,brown,fair
021392.jpg,woman portrait,front,green,brown,brown,light
015394.jpg,A young woman with dark hair smiling.,front,brown,black,dark brown,medium
010974.jpg,Man wearing glasses,front,brown,black,black,medium
013807.jpg,Woman with brown hair smiling,front,brown,brown,brown,fair
002578.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
012957.jpg,"Close-up portrait of a man with fair skin and short brown hair, looking directly at the camera.",front,brown,brown,brown,fair
013101.jpg,Portrait of a woman with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
011060.jpg,Person wearing sunglasses,front,brown,black,black,dark
016662.jpg,Portrait of a woman,front,brown,dark brown,dark brown,medium
009074.jpg,A young woman with dark skin smiling.,front,brown,black,dark brown,dark
007995.jpg,Man with a shaved head,front,brown,black,black,dark
020342.jpg,smiling woman,front,brown,dark brown,dark brown,medium
020423.jpg,Portrait of a woman with dark hair and light skin.,front,blue,dark brown,dark brown,light
021633.jpg,"A man with dark eyes and dark hair, wearing a plaid shirt.",front,dark brown,black,dark brown,dark
019536.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
015660.jpg,Nikle Bass,front,blue,blonde,blonde,fair
009831.jpg,close-up portrait of a man,front,blue,brown,brown,fair
003599.jpg,Close-up portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
015498.jpg,Woman with blonde hair,front,blue,blonde,brown,fair
001697.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019591.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
006828.jpg,Man with a beard and sunglasses,front,brown,dark brown,dark brown,medium
017202.jpg,Woman with wavy brown hair smiling.,front,brown,brown,brown,light
016736.jpg,A young woman with dark hair looking straight at the camera.,front,dark brown,dark brown,dark brown,medium
016323.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
010547.jpg,"A man with dark skin, wearing headphones, looking directly at the camera.",front,dark brown,black,black,dark
006261.jpg,"Young man with dark eyes and hair, wearing a red shirt.",front,dark brown,black,dark brown,medium
001874.jpg,"A man with dark hair and a neutral expression, wearing a white shirt.",front,dark,dark,dark,medium
011973.jpg,Woman smiling,front,brown,black,dark brown,dark
010260.jpg,man,front,blue,dark brown,dark brown,medium
009032.jpg,Man with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
002164.jpg,smiling man,front,blue,brown,brown,fair
004350.jpg,A man with dark eyes and dark hair.,front,dark brown,black,dark brown,medium
005506.jpg,"Close-up of a woman with dark hair and a serene expression, adorned with flowers.",front,brown,black,black,medium
021842.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
015634.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
013796.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
001670.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
017611.jpg,A young woman with dark brown hair smiling.,front,brown,dark brown,brown,dark
020032.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,black,dark brown,medium
005097.jpg,Close-up portrait of a man with dark hair and intense eyes.,front,dark brown,dark brown,dark brown,medium
006447.jpg,A man with dark skin wearing sunglasses.,front,dark brown,black,black,dark
011844.jpg,Portrait of a woman,front,brown,brown,brown,light
020199.jpg,Close-up of a woman's face.,front,brown,black,dark brown,dark
001257.jpg,Smiling man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
010448.jpg,A man with brown eyes and brown hair smiling.,front,brown,brown,brown,fair
014116.jpg,A woman with blonde hair and makeup.,front,blue,blonde,blonde,fair
015135.jpg,Close-up portrait of a man with dark eyes and a neutral expression.,front,dark brown,dark brown,dark brown,dark
005907.jpg,Man with short brown hair looking at the camera.,front,brown,brown,brown,fair
008015.jpg,Portrait of a woman with brown hair and blue eyes.,front,blue,brown,brown,fair
012690.jpg,Close-up portrait of a man with light brown hair and a neutral expression.,front,brown,light brown,brown,fair
002488.jpg,Portrait of a young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
002175.jpg,"A smiling woman with long, wavy brown hair.",front,brown,brown,brown,light
012010.jpg,Portrait of a woman with gray hair.,front,blue,gray,gray,fair
004087.jpg,Close-up portrait of a man with dark hair and a neutral expression.,side,brown,dark brown,dark brown,fair
016863.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
004694.jpg,A man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
021043.jpg,man screaming,front,dark brown,black,dark brown,dark
010568.jpg,Portrait of a woman with dark hair and light skin.,front,green,dark brown,dark brown,light
006117.jpg,Tennis player portrait,front,brown,black,brown,dark
015370.jpg,"Close-up portrait of a woman with dark, curly hair.",front,dark brown,dark brown,dark brown,dark
010785.jpg,Man with gray hair and glasses,front,gray,gray,gray,fair
015993.jpg,A young woman with fair skin and blonde hair smiling.,front,blue,blonde,blonde,fair
016586.jpg,A woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
006037.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
000716.jpg,A young woman with dark hair and brown eyes.,front,brown,black,dark brown,dark
009539.jpg,Portrait of a woman with dark brown curly hair.,front,dark brown,dark brown,dark brown,dark
018197.jpg,"A young woman with long, curly dark brown hair smiling.",front,brown,dark brown,brown,light
002689.jpg,Woman with dark hair and brown eyes,front,brown,dark brown,dark brown,medium
018390.jpg,A young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
000081.jpg,A man with dark hair and a smiling expression.,front,brown,dark brown,dark brown,medium
018985.jpg,Man with dark hair and beard,front,dark brown,dark brown,dark brown,dark
006989.jpg,Man with gray hair and sunglasses,front,gray,gray,gray,fair
014112.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
002734.jpg,A woman with light skin and blonde hair.,front,blue,blonde,blonde,light
009709.jpg,"Close-up portrait of a middle-aged man with dark eyes and a beard, wearing a light blue shirt.",front,dark,gray,gray,medium
005384.jpg,A senior man with gray hair wearing a light jacket.,front,gray,gray,gray,fair
013342.jpg,smiling young man,front,brown,brown,brown,light
017425.jpg,woman with curly hair,front,brown,brown,brown,dark
013969.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
000871.jpg,A young woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
002139.jpg,Person wearing a red hat.,front,dark brown,black,black,dark
019563.jpg,A man with a beard and tribal-inspired clothing.,front,blue,brown,brown,dark
017481.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
021753.jpg,Close-up portrait of an elderly man with gray hair and a serious expression.,front,gray,gray,gray,fair
017247.jpg,A young Black person with dark eyes and dark hair is looking forward.,front,dark brown,dark brown,dark brown,dark
011304.jpg,"Close-up portrait of a man with dark eyes and dark hair, wearing a light blue shirt.",front,dark brown,dark brown,dark brown,medium
009047.jpg,Portrait of a smiling woman,front,brown,dark brown,dark brown,dark
004411.jpg,Man wearing sunglasses,front,brown,dark brown,dark brown,medium
015657.jpg,Close-up portrait of a young woman with dark hair and a neutral expression.,front,brown,black,dark brown,medium
000323.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
009035.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
006705.jpg,Portrait of a young Black woman with dark eyes and large blue earrings.,side,dark brown,black,dark brown,dark
007821.jpg,Man with long blonde hair,front,blue,blonde,blonde,fair
013405.jpg,A young man smiling.,front,brown,dark brown,dark brown,light
010170.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
019859.jpg,Man with dark hair and beard,front,brown,black,brown,dark
011564.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,medium
000791.jpg,smiling man,front,blue,brown,brown,fair
006788.jpg,man laughing,front,brown,brown,brown,fair
006612.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
015783.jpg,"Woman with dark eyes and dark hair, wearing a teal jacket.",front,dark brown,dark brown,dark brown,medium
005029.jpg,"A man with long, flowing blonde hair and a beard, wearing a red scarf.",front,blue,blonde,blonde,fair
012649.jpg,Man with a big smile,front,brown,dark brown,dark brown,dark
006340.jpg,A young woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
015775.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
006887.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
019648.jpg,"Man with dark eyes and hair, wearing a red shirt.",side,dark brown,black,dark brown,dark
012688.jpg,Close-up portrait of a woman with dark hair.,front,brown,dark brown,dark brown,medium
003811.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
020562.jpg,"Portrait of a Black woman with dark eyes and hair, wearing a black scarf.",front,dark brown,black,dark brown,dark
011276.jpg,A young woman with dark hair smiling.,front,dark brown,black,dark brown,medium
006100.jpg,"Close-up portrait of a man with a beard and dark eyes, wearing a gray hoodie.",front,dark brown,black,dark brown,dark
016319.jpg,Portrait of a woman with dark eyeliner and a slight smile.,front,dark brown,dark brown,dark brown,fair
007948.jpg,Man with a beard and dark eyes wearing a black jacket.,front,dark brown,black,dark brown,dark
014338.jpg,A woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
021273.jpg,A young woman singing into a microphone.,front,brown,black,dark brown,medium
011793.jpg,"Close-up of a person's face with dark skin and dark hair, appearing to be in a neutral expression.",front,dark,dark,dark,dark
012787.jpg,man,front,brown,dark brown,dark brown,light
017563.jpg,"A young woman with dark eyes and dark hair, looking downwards.",front,dark brown,dark brown,dark brown,medium
003381.jpg,Portrait of a woman with voluminous dark curly hair.,front,brown,dark brown,dark brown,fair
010229.jpg,Man with dark eyes and dark hair wearing a red ornate shirt.,front,dark brown,black,dark brown,medium
003154.jpg,Close-up portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
017414.jpg,"A young Black man with short, dark hair looking directly at the viewer.",front,dark brown,dark brown,dark brown,dark
021932.jpg,Close-up portrait of a woman with a neutral expression.,front,brown,brown,brown,light
003052.jpg,Portrait of a Black woman smiling.,front,brown,black,dark brown,dark
014409.jpg,young woman with blonde hair,front,blue,blonde,brown,fair
012193.jpg,A man with dark skin and a dark blue hat is looking straight at the camera.,front,brown,black,black,dark
019207.jpg,A young man with dark hair looking at the camera.,front,dark,dark,dark,fair
011976.jpg,"A young Black woman with dark eyes and hair, wearing a yellow sports bra.",front,dark brown,black,dark brown,dark
008097.jpg,A woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
000745.jpg,Man with dark eyes and dark hair,front,dark brown,dark brown,dark brown,medium
008390.jpg,A young man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
009471.jpg,Man with dark skin and beard,front,brown,black,brown,dark
016286.jpg,Close-up of a man with closed eyes wearing a blue headband.,front,brown,black,black,medium
019274.jpg,"Close-up of a person wearing sunglasses, with a white headband.",front,brown,dark brown,dark brown,medium
012619.jpg,"A woman with long, wavy red hair and light skin.",front,blue,red,dark,light
007997.jpg,Portrait of a young woman with dark hair and makeup.,front,dark brown,black,dark brown,medium
009960.jpg,A young woman with light skin and dark eyes.,front,dark brown,dark brown,dark brown,light
010833.jpg,Portrait of a young Black woman with blue eyeshadow.,front,blue,black,dark brown,dark
005111.jpg,"A young woman with dark eyes and dark hair, looking slightly down.",front,dark brown,dark brown,dark brown,medium
020779.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
016750.jpg,Smiling man in camouflage uniform,front,brown,black,brown,dark
007128.jpg,Man with dark eyes and dark hair wearing a gray suit jacket.,front,dark,dark,dark,fair
016219.jpg,Man with a beard wearing a green cap.,front,brown,dark brown,dark brown,medium
018946.jpg,A person with dark skin and short hair is looking directly at the camera.,front,brown,black,dark brown,dark
014705.jpg,Portrait of a woman with red hair and pale skin.,front,dark,red,dark,fair
002223.jpg,Close-up portrait of a man with dark hair and light skin.,front,blue,dark brown,dark brown,light
016362.jpg,A young man with dark hair smiling.,front,brown,dark brown,dark brown,light
005566.jpg,"Portrait of a woman with long, wavy dark hair.",front,brown,dark brown,dark brown,medium
011111.jpg,A man with dark brown curly hair and a mustache.,front,brown,dark brown,brown,dark
002071.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,fair
016083.jpg,A young Black man with short hair looking directly at the camera.,front,brown,black,brown,dark
015962.jpg,Close-up portrait of a young Black woman with dark skin and a neutral expression.,front,dark brown,black,dark brown,dark
021818.jpg,Person wearing sunglasses,front,brown,black,brown,dark
003334.jpg,"A man with a slight smile, wearing a dark suit jacket.",front,brown,dark brown,dark brown,light
001766.jpg,A man with a smiling expression.,front,brown,black,black,dark
005600.jpg,Close-up portrait of a young man with a slight smile.,front,brown,dark brown,dark brown,medium
003758.jpg,Person with dark hair and skin.,front,dark,dark,dark,dark
020385.jpg,A smiling Black man with short dark hair.,front,brown,dark brown,dark brown,dark
005862.jpg,Woman with dark hair and makeup,front,dark brown,black,dark brown,dark
000654.jpg,"Close-up portrait of a man with long, dark hair.",front,brown,dark brown,dark brown,fair
013445.jpg,A young woman with dark eyes and dark hair.,front,dark brown,black,dark brown,medium
000439.jpg,"A man with dark skin, short black hair, and a white shirt with a red tie.",front,brown,black,black,dark
016088.jpg,Close-up of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
006795.jpg,smiling man,front,brown,black,black,dark
017086.jpg,Close-up portrait of a Black woman with dark hair.,front,brown,black,dark brown,dark
020568.jpg,Person with braided hair.,front,dark brown,black,black,dark
016749.jpg,A smiling man with brown hair and a beard.,front,brown,brown,brown,light
011068.jpg,A man with dark skin and dark hair is smiling.,front,dark brown,black,dark brown,dark
010988.jpg,Close-up portrait of a man with a neutral expression.,front,brown,black,dark brown,medium
012812.jpg,Man with short dark hair and a smile.,front,dark,dark,dark,medium
015486.jpg,A man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
009316.jpg,woman,front,brown,brown,brown,fair
018761.jpg,Close-up portrait of a young woman with dark hair and a neutral expression.,front,brown,black,dark brown,medium
011521.jpg,Man with gray hair and a neutral expression.,front,gray,gray,gray,fair
011598.jpg,Close-up of a person's face.,front,dark,dark,dark,dark
014552.jpg,"Close-up portrait of a woman with dark skin and long, flowing black hair.",front,dark brown,black,dark brown,dark
004842.jpg,close-up portrait of a man,front,brown,dark brown,dark brown,medium
011355.jpg,Person yelling,front,brown,black,black,dark
010450.jpg,Portrait of a woman with red lipstick and red hair.,front,brown,red,brown,fair
002018.jpg,man,front,brown,dark brown,dark brown,light
017976.jpg,A man with dark skin smiling.,front,dark brown,dark brown,dark brown,dark
002561.jpg,Close-up portrait of a young woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
002793.jpg,Person wearing sunglasses,front,dark,black,black,dark
006349.jpg,Portrait of a young woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,dark
016910.jpg,Close-up portrait of a Black woman with dark eyes and dark hair.,front,dark brown,black,dark brown,dark
004056.jpg,Man with short brown hair and a neutral expression.,front,brown,brown,brown,fair
006985.jpg,woman,front,brown,brown,brown,light
011101.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
017489.jpg,A man with dark hair looking directly at the viewer.,front,dark,dark,dark,fair
019078.jpg,"Close-up of a young Asian man with dark eyes and hair, smiling slightly.",front,dark brown,black,dark brown,medium
002829.jpg,"A young Black man with dark eyes and hair, looking slightly to the side.",side,dark brown,black,dark brown,dark
014999.jpg,A young swimmer wearing goggles.,front,blue,brown,brown,light
004947.jpg,Man with short blonde hair looking at the camera.,front,blue,blonde,blonde,fair
001966.jpg,A young woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
002095.jpg,Man with short brown hair smiling.,front,brown,brown,brown,fair
014587.jpg,"A person with dark skin and dark eyes, wearing a dark garment.",front,dark,black,black,dark
008551.jpg,"A young woman with red lipstick and light skin, wearing a white shirt and a gray blazer.",front,blue,blonde,blonde,light
006326.jpg,Close-up portrait of a woman with dark hair and makeup.,front,dark,dark brown,dark brown,medium
014990.jpg,Close-up portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
009886.jpg,A woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
021403.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,brown,light
018833.jpg,A woman with dark eyes and dark hair.,front,dark,dark,dark,medium
019950.jpg,Close-up portrait of a man with dark eyes and a beard.,front,dark brown,dark brown,dark brown,medium
020122.jpg,A young man with light brown hair and light skin is smiling.,front,brown,light brown,brown,light
020276.jpg,A young man with dark eyes and a neutral expression.,front,dark brown,dark brown,dark brown,medium
018092.jpg,"A woman with brown eyes and brown hair, smiling.",front,brown,brown,brown,light
020102.jpg,Man with dark hair looking to the side.,side,dark brown,dark brown,dark brown,dark
017668.jpg,Close-up portrait of a man with dark eyes and glasses.,front,dark brown,gray,dark brown,medium
013050.jpg,Portrait of a young woman with dark hair.,front,brown,black,dark brown,medium
017663.jpg,A woman with light skin and brown hair smiling.,front,brown,brown,brown,light
000126.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
015549.jpg,Close-up portrait of a person with dark hair and a serious expression.,front,dark,dark,dark,fair
016698.jpg,A man with dark skin smiling.,front,brown,black,dark brown,dark
002602.jpg,A woman wearing a red and gold headscarf.,front,brown,black,black,medium
003079.jpg,"Man with fair skin and short brown hair, wearing a white shirt.",front,brown,brown,brown,fair
006214.jpg,Close-up portrait of a man with dark eyes and eyebrows.,front,dark brown,black,dark brown,dark
001351.jpg,person,front,blue,brown,brown,fair
014064.jpg,A smiling man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
010240.jpg,Person with dark curly hair and beard.,front,dark,dark brown,dark brown,medium
005504.jpg,man smiling,front,brown,brown,brown,light
014477.jpg,"Close-up portrait of a young Black man with tattoos, wearing a red headband, and looking directly at the camera.",front,brown,black,black,dark
017906.jpg,A young man with short brown hair looking directly at the viewer.,front,brown,brown,brown,fair
019336.jpg,Portrait of an elderly woman with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
015577.jpg,Close-up portrait of a man with dark eyes and a beard.,front,dark brown,black,dark brown,dark
003279.jpg,A person with dark hair and a white shirt is smiling.,front,dark,dark,dark,fair
007217.jpg,Portrait of a young Black woman with dark hair and a neutral expression.,front,dark brown,black,dark brown,dark
014294.jpg,"A man with dark skin, wearing a gray shirt and black suit, smiling.",front,brown,black,dark brown,dark
015161.jpg,Portrait of a woman with blonde hair and earrings.,front,blue,blonde,blonde,fair
007393.jpg,Portrait of a woman with dark brown skin and dark brown hair.,front,dark brown,dark brown,dark brown,dark
003698.jpg,Close-up portrait of a young man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
006819.jpg,Portrait of a Black man wearing a white shirt.,front,brown,black,black,dark
017504.jpg,A woman with dark hair smiling.,front,brown,dark brown,dark brown,medium
013306.jpg,A man with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
018971.jpg,"A man with fair skin and short brown hair, wearing a white beanie.",front,brown,brown,brown,fair
015106.jpg,Close-up of a woman's face.,front,brown,brown,brown,fair
001471.jpg,Person wearing sunglasses,front,dark brown,black,black,dark
021101.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
016545.jpg,Man with dark hair and a white cap,front,dark brown,black,dark brown,dark
019179.jpg,A man with dark eyes and dark hair is smiling.,front,dark brown,dark brown,dark brown,dark
010495.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,medium
010852.jpg,A man with dark hair and a beard.,front,brown,dark brown,dark brown,medium
008584.jpg,person sticking tongue out,front,brown,brown,brown,medium
010800.jpg,Close-up portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
014834.jpg,A young man wearing a light blue shirt.,front,green,brown,brown,fair
002981.jpg,A young man with a short beard and neutral expression.,front,brown,brown,brown,light
014957.jpg,A man with gray hair and a light skin tone.,front,gray,gray,gray,light
009062.jpg,A young man with light brown hair and light skin.,front,blue,light brown,brown,light
011595.jpg,Portrait of a woman with dark hair and light skin.,front,blue,dark brown,dark brown,light
012252.jpg,A young woman with blonde hair and a smile.,front,brown,blonde,brown,fair
007563.jpg,Young man with light skin and blonde hair.,front,blue,blonde,blonde,light
000647.jpg,"Portrait of a woman with dark eyes and dark hair, wearing traditional Indian attire.",front,dark brown,black,dark brown,medium
015659.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
001207.jpg,Man with dark eyes and dark hair,front,dark,dark,dark,dark
020664.jpg,Close-up portrait of a woman with dark hair and intense eyes.,front,dark brown,dark brown,dark brown,medium
000872.jpg,A young woman with long blonde hair smiling.,front,blue,blonde,brown,fair
019039.jpg,"A woman with dark eyes and lips, wearing a white hat.",front,dark brown,dark brown,dark brown,dark
012060.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
009359.jpg,A young man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
021050.jpg,Portrait of a woman with dark skin and dark hair.,front,dark brown,black,dark brown,dark
016301.jpg,Man with long black hair,front,dark,black,black,fair
012255.jpg,"Close-up portrait of a woman with dark skin and dark eyes, wearing a beaded headpiece.",front,dark brown,dark brown,dark brown,dark
017359.jpg,woman with dark hair and light skin,front,blue,dark brown,dark brown,light
021015.jpg,Smiling man with patterned hat,front,brown,brown,brown,fair
007965.jpg,smiling woman with blonde hair,front,brown,blonde,brown,fair
009992.jpg,"A man with dark skin, wearing a white dress shirt and a black blazer.",front,brown,black,black,dark
021045.jpg,Man speaking into a microphone.,front,brown,black,black,dark
005839.jpg,A man with dark skin is facing forward.,front,dark brown,black,black,dark
011858.jpg,woman,front,blue,brown,brown,fair
003201.jpg,Portrait of a woman with dark hair and jewelry.,front,brown,dark brown,dark brown,dark
017903.jpg,A young woman with blonde hair looking at the viewer.,front,blue,blonde,blonde,fair
020238.jpg,Portrait of a man wearing glasses.,front,brown,gray,gray,dark
017894.jpg,Man with dark hair smiling,front,dark,dark,dark,dark
019820.jpg,Man with gray hair and glasses,front,gray,gray,gray,fair
001490.jpg,"Man smiling, wearing a black suit and white shirt.",front,brown,black,brown,dark
011109.jpg,Portrait of a woman with light skin and blue eyeshadow.,front,blue,blonde,blonde,light
003769.jpg,A man with light skin and blonde hair is smiling.,front,blue,blonde,brown,light
015705.jpg,Portrait of a woman with dark hair.,front,brown,dark brown,dark brown,medium
013775.jpg,A young Black woman with dark hair and a neutral expression.,front,brown,black,dark brown,dark
014217.jpg,Close-up portrait of a middle-aged man with short gray hair and a neutral expression.,front,brown,gray,gray,fair
016309.jpg,Man with dark eyes and dark hair.,front,brown,dark brown,dark brown,dark
014348.jpg,"A young Black woman with dark eyes and dark hair, wearing earrings and a white shirt.",front,dark brown,dark brown,dark brown,dark
002715.jpg,A man with gray hair looking at the camera.,front,gray,gray,gray,fair
015679.jpg,"A man with dark eyes and hair, looking directly at the viewer.",front,dark brown,dark brown,dark brown,dark
012225.jpg,Man with dark hair looking contemplative.,front,dark,dark,dark,fair
014278.jpg,Close-up portrait of an elderly woman with wrinkles and gray hair.,front,gray,gray,gray,fair
013137.jpg,Man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
013047.jpg,Portrait of a young woman with dark hair.,front,dark brown,black,dark brown,medium
007530.jpg,"A young woman with long, wavy blonde hair is smiling slightly, looking over her shoulder.",side,blue,blonde,blonde,fair
004853.jpg,A young girl with curly hair.,front,brown,brown,brown,fair
002481.jpg,A woman with brown hair looking slightly to the side.,side,brown,brown,brown,fair
000529.jpg,"Close-up portrait of a man with dark eyes and dark hair, looking to the side.",side,dark brown,dark brown,dark brown,medium
003093.jpg,A man with dark skin and gray hair is looking straight at the camera.,front,dark brown,gray,gray,dark
013700.jpg,man smiling,front,brown,dark brown,dark brown,dark
014854.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
003772.jpg,man smiling,front,brown,dark brown,dark brown,fair
020009.jpg,Close-up portrait of a man with gray hair smiling.,front,gray,gray,gray,fair
021246.jpg,Person wearing a bandana,front,dark,dark,dark,dark
003147.jpg,Man with glasses,front,brown,dark brown,dark brown,medium
005986.jpg,A young woman with dark hair and a neutral expression.,front,dark brown,black,dark brown,medium
004691.jpg,A man with dark eyes and a dark complexion.,front,dark brown,black,black,dark
008843.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
002010.jpg,"A man with dark skin, wearing a white and black patterned shirt, smiling.",front,brown,black,dark brown,dark
016019.jpg,A young man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
004432.jpg,Close-up portrait of a man with a neutral expression.,front,brown,dark brown,dark brown,medium
013973.jpg,A man with dark skin and a beard.,front,dark brown,black,dark brown,dark
004406.jpg,A man with dark hair and a neutral expression.,front,dark,dark,dark,dark
007177.jpg,A man with a beard and dark eyes.,front,dark brown,dark brown,dark brown,medium
014448.jpg,A woman with dark hair and a neutral expression.,front,brown,black,dark brown,medium
018127.jpg,Close-up portrait of a woman with dark hair and a slight smile.,front,brown,dark brown,dark brown,fair
012627.jpg,Portrait of a woman with dark hair and light skin.,front,brown,dark brown,dark brown,light
015533.jpg,woman,front,brown,brown,brown,light
000494.jpg,Portrait of a young Black woman with dark eyes and hair.,front,dark brown,black,dark brown,dark
017538.jpg,Portrait of a woman with fair skin and blue eyes.,front,blue,blonde,blonde,fair
012437.jpg,Portrait of a young woman with dark hair.,front,dark brown,dark brown,dark brown,medium
015021.jpg,Person singing,front,dark brown,black,dark brown,dark
000421.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
021298.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
021816.jpg,Close-up portrait of a man with a beard and a focused expression.,front,brown,dark brown,dark brown,medium
010937.jpg,Portrait of a woman with dark hair and light skin.,front,brown,dark brown,dark brown,light
018042.jpg,A young woman with light skin and blonde hair smiling.,front,blue,blonde,blonde,light
005301.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
015702.jpg,A woman with blonde hair smiling.,front,blue,blonde,blonde,fair
015868.jpg,Man with gray hair looking upwards.,front,gray,gray,gray,fair
021997.jpg,Close-up portrait of a Black man with a neutral expression.,front,brown,black,black,dark
010779.jpg,A woman with dark hair and makeup.,front,dark brown,black,dark brown,medium
021928.jpg,A young woman with dark skin and dark eyes looking straight at the camera.,front,dark brown,black,dark brown,dark
001818.jpg,A young woman with blonde hair and a smile.,front,brown,blonde,brown,fair
014650.jpg,A man with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
008791.jpg,Portrait of a woman with brown hair.,front,brown,brown,brown,fair
015041.jpg,Man with sunglasses,front,brown,black,black,dark
007670.jpg,"Close-up portrait of a man with short, dark hair and a neutral expression.",front,brown,dark brown,dark brown,medium
013458.jpg,Close-up portrait of a young man with neutral expression.,front,brown,dark brown,dark brown,light
012208.jpg,"Close-up portrait of a man with short, dark hair and a neutral expression.",front,blue,dark brown,dark brown,fair
